"","Taxon","site_code","mean.cover.response","local_lifeform","local_lifespan","functional_group","leafN","height","rootN","SLA","root_depth","RTD","SRL","root_diam"
"161","Echium vulgare","allmendb.ch",0.125,"FORB","PERENNIAL","FORB",23.6,0.716666667,12.28969466,14.45,2.57,0.362935325,149.2788485,0.385
"162","Ehrharta stipoides","yarradrt.au",50.5,"GRASS","PERENNIAL","GRASS",25.541,0.670248521,2.040253744,21.72,0.3807231,0.72,39.27787662,0.043
"163","Elymus elymoides","oreaa.us",3.95,"GRASS","PERENNIAL","GRASS",13.572,0.4235,10.19,13.868725,0.3048,0.387230769,48.4183,0.62
"164","Elymus elymoides","octc.us",-0.270804725,"GRASS","PERENNIAL","GRASS",13.572,0.4235,10.19,13.868725,0.3048,0.387230769,48.4183,0.62
"165","Elymus elymoides","oreac.us",-1.166666667,"GRASS","PERENNIAL","GRASS",13.572,0.4235,10.19,13.868725,0.3048,0.387230769,48.4183,0.62
"166","Elymus repens","jenadrt.de",-1.25,"GRASS","PERENNIAL","GRASS",26.17661742,0.605442518,16.42030861,22.79877956,0.3556,0.220460629,91.89875611,0.258457785
"167","Elymus repens","esw.ca",0,"GRASS","PERENNIAL","GRASS",26.17661742,0.605442518,16.42030861,22.79877956,0.3556,0.220460629,91.89875611,0.258457785
"168","Elymus trachycaulus","kernb.ca",6.5,"GRAMINOID","PERENNIAL","GRASS",13.85333333,0.466,8.22,11.45053,1.07,0.391995964,62.476,0.433244237
"169","Elymus trachycaulus","kernnu.ca",-1.416666667,"GRAMINOID","PERENNIAL","GRASS",13.85333333,0.466,8.22,11.45053,1.07,0.391995964,62.476,0.433244237
"170","Enneapogon polyphyllus","credom.au",0.333333333,"GRASS","PERENNIAL","GRASS",10.55,0.325,3.7,7.035333333,0.350050558,0.44,NA,0.6
"171","Epilobium tetragonum","baddrt.de",-0.012,"FORB","PERENNIAL","FORB",28.01877313,0.720833333,13.22258086,15.9,0.674655441,0.377923218,167.5179887,0.344057504
"172","Epipactis palustris","pineta.es",-12.5,"FORB","PERENNIAL","FORB",24.91187714,0.4375,10.69394443,22.62,0.213589112,0.233384533,93.69976675,0.531156695
"173","Equisetum arvense","teshio.jp",1.5,"FORB","PERENNIAL","FORB",20.06733732,0.344317143,10.65761826,13.18450744,0.2262,0.252201208,93.69557629,0.256341479
"174","Equisetum arvense","elvadrt.ee",0.333333333,"FORB","PERENNIAL","FORB",20.06733732,0.344317143,10.65761826,13.18450744,0.2262,0.252201208,93.69557629,0.256341479
"175","Eragrostis setifolia","quilpie.au",0,"GRASS","PERENNIAL","GRASS",11.63,0.38,7.577858373,7.946703097,0.328111057,0.55512146,44.21079315,0.211243797
"176","Erigeron strigosus","oklah.us",0,"FORB","PERENNIAL","FORB",12.3765,0.566,8.469484874,24.97386549,0.254,0.276854627,81.10196985,0.268597214
"177","Eriophorum angustifolium","lygraold.no",0,"GRAMINOID","PERENNIAL","GRAMINOID",20.00955403,0.392104,5.5,13.32708698,0.2895,0.18,37.5,0.7875
"178","Eschscholzia californica","scruzm.us",-2.945968513,"FORB","PERENNIAL","FORB",46.6,0.405253333,23.41729515,27.92808564,0.254,0.015053333,527.2,0.24385
"179","Euphorbia cyparissias","allmendo.ch",-0.5,"FORB","PERENNIAL","FORB",29,0.2375,8.96,23.6,0.89,0.411,6.4,0.699
"180","Euphorbia cyparissias","allmendb.ch",1.75,"FORB","PERENNIAL","FORB",29,0.2375,8.96,23.6,0.89,0.411,6.4,0.699
"181","Euphorbia drummondii","credom.au",0,"FORB","PERENNIAL","FORB",26.56800998,0.1276,10.21088136,12.13032804,1.267232191,0.460193082,75.53373066,0.422831221
"182","Euphorbia seguieriana","kiskun.hu",1.8,"FORB","PERENNIAL","FORB",25.19076085,0.425,10.34886708,18.4,1.6675,0.412624592,91.99827317,0.461945232
"183","Euthamia graminifolia","purdue.us",12,"FORB","PERENNIAL","FORB",19.4891582,0.798,12.53097139,12.04198841,0.385502485,0.215502614,87.47550854,0.330419837
"184","Euthamia graminifolia","cedarsav.us",-0.333333333,"FORB","PERENNIAL","FORB",19.4891582,0.798,12.53097139,12.04198841,0.385502485,0.215502614,87.47550854,0.330419837
"185","Evolvulus sericeus","bfl.us",0.333333333,"FORB","PERENNIAL","FORB",28.08432778,0.165186473,11.81355564,13.12723643,1.685926078,0.462205712,64.33111186,0.340536885
"186","Festuca arundinacea","marcdrt.ar",11.25,"GRASS","PERENNIAL","GRASS",26.75,0.922297147,9.306666667,16.0977261,1.415,0.208261132,167.503371,0.383552278
"187","Festuca arundinacea","sclaudio.ar",10,"GRASS","PERENNIAL","GRASS",26.75,0.922297147,9.306666667,16.0977261,1.415,0.208261132,167.503371,0.383552278
"188","Festuca arundinacea","chilcasdrt.ar",2.5,"GRASS","PERENNIAL","GRASS",26.75,0.922297147,9.306666667,16.0977261,1.415,0.208261132,167.503371,0.383552278
"189","Festuca halleri","passogavia.it",1.7,"GRASS","PERENNIAL","GRASS",13,0.784974578,9.30581557,9.9,0.101,0.263301898,264.0577145,0.31
"190","Festuca idahoensis","oreac.us",2.65,"GRASS","PERENNIAL","GRASS",10.3118547,0.6096,9.105597628,42.75,0.3556,NA,308.6742312,0.310248556
"191","Festuca idahoensis","oreaa.us",1.4,"GRASS","PERENNIAL","GRASS",10.3118547,0.6096,9.105597628,42.75,0.3556,NA,308.6742312,0.310248556
"192","Festuca idahoensis","cmss.us",-2.5,"GRASS","PERENNIAL","GRASS",10.3118547,0.6096,9.105597628,42.75,0.3556,NA,308.6742312,0.310248556
"193","Festuca ovina","allmendb.ch",-1.416666667,"GRASS","PERENNIAL","GRASS",16.78631631,0.414347827,7.790299962,16.83674211,0.254,0.18,180.6632143,0.02
"194","Festuca ovina","allmendo.ch",1.666666667,"GRASS","PERENNIAL","GRASS",16.78631631,0.414347827,7.790299962,16.83674211,0.254,0.18,180.6632143,0.02
"195","Festuca pratensis","elvadrt.ee",0.666666667,"GRASS","PERENNIAL","GRASS",22.6929621,0.4,9.037334647,21.47,0.233,0.091553497,289.7039134,0.217565197
"196","Festuca rubra","pineta.es",3.125,"GRASS","PERENNIAL","GRASS",19.05492673,0.452958333,7.08,20.02617821,0.3048,0.233235525,348.147287,0.12
"197","Festuca rubra","bayrdrt.de",-23,"GRASS","PERENNIAL","GRASS",19.05492673,0.452958333,7.08,20.02617821,0.3048,0.233235525,348.147287,0.12
"198","Festuca rubra","rhijn.nl",-15,"GRASS","PERENNIAL","GRASS",19.05492673,0.452958333,7.08,20.02617821,0.3048,0.233235525,348.147287,0.12
"199","Festuca rubra","elvadrt.ee",0,"GRASS","PERENNIAL","GRASS",19.05492673,0.452958333,7.08,20.02617821,0.3048,0.233235525,348.147287,0.12
"200","Festuca vaginata","kiskun.hu",0.2,"GRASS","PERENNIAL","GRASS",16.61966102,1,9.090215856,17.18213058,0.405944472,0.204979106,268.2266996,0.254151712
"201","Festuca vivipara","lygraint.no",-1,"GRASS","PERENNIAL","GRASS",12.30541517,0.065,8.764885859,11.02,0.506347461,0.234725977,276.3262647,0.161945853
"202","Fragaria vesca","pineta.es",3.75,"FORB","PERENNIAL","FORB",16.48863464,0.136111111,13.26090147,24.4032544,0.267,0.351086957,312.2441806,0.1112
"203","Fragaria vesca","elvadrt.ee",-1.666666667,"FORB","PERENNIAL","FORB",16.48863464,0.136111111,13.26090147,24.4032544,0.267,0.351086957,312.2441806,0.1112
"204","Fumana procumbens","kiskun.hu",-3.583333333,"FORB","PERENNIAL","FORB",16,0.15,14.00350325,8.22,0.28,0.434084468,123.5645766,0.403090574
"205","Galium boreale","brookdale.ca",0.05,"FORB","PERENNIAL","FORB",18.80683333,0.37,10,22.71017578,0.1524,0.315984509,172.8382766,0.1779
"206","Galium boreale","kernnu.ca",7,"FORB","PERENNIAL","FORB",18.80683333,0.37,10,22.71017578,0.1524,0.315984509,172.8382766,0.1779
"207","Galium boreale","kernb.ca",-7.5,"FORB","PERENNIAL","FORB",18.80683333,0.37,10,22.71017578,0.1524,0.315984509,172.8382766,0.1779
"208","Galium lucidum","ayora.es",1.5,"VINE","PERENNIAL","FORB",26,0.375,12.01609937,40.8,0.67,NA,401.8107354,0.237517884
"209","Galium saxatile","lygraint.no",-2,"FORB","PERENNIAL","FORB",25.1,0.175,13.3735465,25.08983957,0.422365074,0.197762796,345.751649,0.139093799
"210","Galium verum","allmendo.ch",-0.875,"FORB","PERENNIAL","FORB",21.6094737,0.516038889,11.75956766,17.72121934,0.7266667,0.140178711,402.3842917,0.122981034
"211","Gaura coccinea","mattheis.ca",-0.833333333,"FORB","PERENNIAL","FORB",30.66901281,0.363321591,9.79745088,14.93401246,0.47,0.418841384,7.307967,0.345
"212","Gaura coccinea","cdpt_drt.us",-1,"FORB","PERENNIAL","FORB",30.66901281,0.363321591,9.79745088,14.93401246,0.47,0.418841384,7.307967,0.345
"213","Genista scorpius","ebro.es",-9.027154887,"SHRUB","PERENNIAL","LEGUME",16.71663301,1.5,16.8964922,9.527159544,0.84,0.625566057,25.205126,0.418236909
"214","Geranium thunbergii","teshio.jp",-3.5,"FORB","PERENNIAL","FORB",20.22039,0.709,15.6262092,27.52,0.469054298,0.332742417,249.0704988,0.186435171
"215","Geum canadense","esw.ca",0,"FORB","PERENNIAL","FORB",23.23859009,0.77936,13.76332073,20.2434208,0.1016,0.335631925,175.8861837,0.616387702
"216","Glechoma hederacea","jenadrt.de",4,"FORB","PERENNIAL","FORB",13.09,0.1,15.84806833,21.32,0.14,0.104315255,419.5272801,0.213838095
"217","Globularia vulgaris","allmendb.ch",-1.375,"FORB","PERENNIAL","FORB",24.12484223,0.2,14.64762965,6.892,0.47,0.41668363,184.8334661,0.354224845
"218","Globularia vulgaris","allmendo.ch",0.75,"FORB","PERENNIAL","FORB",24.12484223,0.2,14.64762965,6.892,0.47,0.41668363,184.8334661,0.354224845
"219","Gnaphalium supinum","passogavia.it",0.021666667,"FORB","PERENNIAL","FORB",22.46381487,0.363624058,28.1,27.00300375,0.711612022,NA,307.39,0.29
"220","Gouinia paraguayensis","cerrillos.ar",4.685,"GRASS","PERENNIAL","GRASS",23.1,0.47,10.41792691,19.71,0.256739475,0.392998451,38.36477163,0.178363037
"221","Gutierrezia sarothrae","sevblack.us",1.75,"SHRUB","PERENNIAL","FORB",18.68,0.23,12.4,9.393567894,0.4064,0.225,82.1343,0.2661
"222","Gypsophila repens","allmendo.ch",0.25,"FORB","PERENNIAL","FORB",12.7,0.14,11.82290125,15.67666667,0.485218747,0.333767138,228.298607,0.215286254
"223","Helianthus pauciflorus","brookdale.ca",0.166666667,"NULL","PERENNIAL","FORB",28.32227396,0.39,20.52030623,9.153001144,1.27,0.19,52,0.36
"224","Helictotrichon pratense","allmendb.ch",1.5,"GRASS","PERENNIAL","GRASS",16.4,0.816666667,3.275458192,14.06030769,0.79,0.669747899,85.98480816,0.1543
"225","Helictotrichon pratense","allmendo.ch",2.666666667,"GRASS","PERENNIAL","GRASS",16.4,0.816666667,3.275458192,14.06030769,0.79,0.669747899,85.98480816,0.1543
"226","Helictotrichon pubescens","elvadrt.ee",0.166666667,"GRASS","PERENNIAL","GRASS",24.3,0.680625,7.892636683,18.69463141,0.3,0.090296815,62.86954053,0.161264502
"227","Hesperostipa comata","cdpt_drt.us",5.333333333,"GRASS","PERENNIAL","GRASS",12.21666667,0.224,6.55,5.904809091,1.353302,0.3762,35.19975,0.38
"228","Hesperostipa comata","mattheis.ca",1,"GRASS","PERENNIAL","GRASS",12.21666667,0.224,6.55,5.904809091,1.353302,0.3762,35.19975,0.38
"229","Heterotheca subaxillaris","oklah.us",0,"FORB","PERENNIAL","FORB",25.41147562,1.8,12.23115721,16.2,0.438814379,0.204408782,70.35977057,0.406983965
"230","Heterotheca subaxillaris","slp.us",-0.333333333,"FORB","PERENNIAL","FORB",25.41147562,1.8,12.23115721,16.2,0.438814379,0.204408782,70.35977057,0.406983965
"231","Hilaria jamesii","sevmixed.us",-2.464285714,"GRAMINOID","PERENNIAL","GRASS",21.68723958,0.6096,7.6,13.95707872,0.3048,0.423660043,140.9228,0.056
"232","Hilaria jamesii","antelope.us",-2.2375,"GRAMINOID","PERENNIAL","GRASS",21.68723958,0.6096,7.6,13.95707872,0.3048,0.423660043,140.9228,0.056
"233","Hippocrepis comosa","allmendo.ch",-2.5,"FORB","PERENNIAL","LEGUME",29,0.231666667,20.81044393,15.26545455,1.003333,0.238796817,111.7537554,0.363963898
"234","Hippocrepis comosa","allmendb.ch",-2.083333333,"FORB","PERENNIAL","LEGUME",29,0.231666667,20.81044393,15.26545455,1.003333,0.238796817,111.7537554,0.363963898
"235","Hoffmannseggia drepanocarpa","sevblack.us",0,"LEGUME","PERENNIAL","LEGUME",35.77672195,0.538171827,16.96540615,16.00833991,1.027809899,0.2998867,12.54713,0.286
"236","Holcus lanatus","rhijn.nl",-1.733333333,"GRASS","PERENNIAL","GRASS",24.56210683,0.554013615,9.716666667,33.50183772,0.1016,0.210999112,311.996707,0.116666667
"237","Holcus lanatus","scruzh.us",0.7383246,"GRASS","PERENNIAL","GRASS",24.56210683,0.554013615,9.716666667,33.50183772,0.1016,0.210999112,311.996707,0.116666667
"238","Hydrocotyle bonariensis","marcdrt.ar",0.833333333,"FORB","PERENNIAL","FORB",25.11776722,0.184603683,10.68163827,27.35005333,1.006581049,0.210145775,169.2163931,0.485859569
"239","Hypochaeris radicata","spvdrt.ar",0.333333333,"FORB","PERENNIAL","FORB",17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779
"240","Hypochaeris radicata","bayrdrt.de",2.9,"FORB","PERENNIAL","FORB",17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779
"241","Hypochaeris radicata","yarradrt.au",0,"FORB","PERENNIAL","FORB",17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779
"242","Hypochaeris radicata","falls.au",-0.066666667,"FORB","PERENNIAL","FORB",17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779
"243","Hypochaeris radicata","baddrt.de",0.8,"FORB","PERENNIAL","FORB",17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779
"244","Hypolaena fastigiata","jilpanger.au",0,"GRASS","PERENNIAL","FORB",5.5,0.5625,6.152311242,2.094693,0.25,0.455680755,2.742290055,0.489749407
"245","Juncus effusus","teshio.jp",5,"GRAMINOID","PERENNIAL","GRAMINOID",12.64837681,1.1116225,9.325765248,8.991914828,0.6096,0.202890258,42.24025782,0.56575
"246","Koeleria macrantha","mattheis.ca",-13.75,"GRAMINOID","PERENNIAL","GRASS",14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767
"247","Koeleria macrantha","biddulph.ca",0.25,"GRAMINOID","PERENNIAL","GRASS",14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767
"248","Koeleria macrantha","matador.ca",0.666666667,"GRAMINOID","PERENNIAL","GRASS",14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767
"249","Koeleria macrantha","konzadrt.us",2.6,"GRAMINOID","PERENNIAL","GRASS",14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767
"250","Koeleria macrantha","cdpt_drt.us",2,"GRAMINOID","PERENNIAL","GRASS",14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767
"251","Koeleria macrantha","hard.us",0,"GRAMINOID","PERENNIAL","GRASS",14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767
"252","Koeleria micrathera","cedartrait.us",-1,"GRASS","PERENNIAL","GRASS",16.30647415,0.207150719,8.390026061,14.02,0.486471039,0.377975431,96.91874968,0.236737671
"253","Lactuca tatarica","kernb.ca",-0.75,"FORB","PERENNIAL","FORB",22.6,0.625,9.764721716,18.07666667,2.4,0.213227444,77.19169246,0.636228768
"254","Lathyrus pratensis","elvadrt.ee",-15,"LEGUME","PERENNIAL","LEGUME",39.68831026,0.475733333,25.11541,24.99129113,1.18,0.141833333,63.29727228,0.4965
"255","Lathyrus venosus","cedarsav.us",-0.5,"LEGUME","PERENNIAL","LEGUME",30.13845455,0.3533,22.37457326,18.46365493,0.828658518,0.194444444,46.82957143,0.3725
"256","Leersia hexandra","chilcasdrt.ar",-0.375,"GRASS","PERENNIAL","GRASS",17.321052,1.5,7.960048886,26,0.301385271,0.35207594,138.1649052,0.336243562
"257","Leontodon hispidus","elvadrt.ee",-2.333333333,"FORB","PERENNIAL","FORB",23.92644618,0.371,11.53789754,27.0408515,0.3,0.134462153,204.9072943,0.273284146
"258","Lepidosperma carphoides","jilpanger.au",-4.5,"GRAMINOID","PERENNIAL","GRAMINOID",5.7,0.5,8.367295985,2.685549,0.28,0.322287558,186.1073973,0.430792828
"259","Lepidosperma congestum","jilpanger.au",0,"GRAMINOID","PERENNIAL","GRAMINOID",7.598257576,0.5,8.22535497,2.737,0.303459219,0.322791941,176.2830493,0.427364331
"260","Lespedeza capitata","cedartrait.us",0.416666667,"FORB","PERENNIAL","LEGUME",19.09948702,0.842,31.172408,12.45020289,0.4572,0.228401178,79.00332954,0.333275
"261","Leucanthemopsis alpina","passogavia.it",-0.384,"FORB","PERENNIAL","FORB",NA,NA,NA,NA,NA,NA,NA,NA
"262","Leucanthemum vulgare","rhijn.nl",0,"FORB","PERENNIAL","FORB",30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427
"263","Leucanthemum vulgare","allmendb.ch",0.125,"FORB","PERENNIAL","FORB",30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427
"264","Liatris aspera","cedartrait.us",3.371428571,"FORB","PERENNIAL","FORB",12.33641253,0.68,20.498833,17.00092904,0.548632841,0.135313282,193.6403191,0.335858333
"265","Liatris punctata","cdpt_drt.us",0.5,"FORB","PERENNIAL","FORB",16.817,0.6096,19.38395584,9.8333502,0.3556,0.16753096,118.8077502,0.3044
"266","Liatris punctata","bfl.us",-2.166666667,"FORB","PERENNIAL","FORB",16.817,0.6096,19.38395584,9.8333502,0.3556,0.16753096,118.8077502,0.3044
"267","Liatris squarrosa","oklah.us",1.25,"FORB","PERENNIAL","FORB",22.06384,0.4548,19.23698647,16.33650548,0.67,0.128228564,119.6990796,0.29674491
"268","Ligusticum mutellina","passogavia.it",34,"FORB","PERENNIAL","FORB",21.8,0.28,10.09081324,24.9616,0.68,0.204711905,188.8780939,0.533735791
"269","Lithospermum canescens","brookdale.ca",0.666666667,"FORB","PERENNIAL","FORB",18.9752,0.282,12.18535777,14.43083537,3.012125523,0.351032181,170.6198797,0.347079643
"270","Lithospermum canescens","cedarsav.us",1.333333333,"FORB","PERENNIAL","FORB",18.9752,0.282,12.18535777,14.43083537,3.012125523,0.351032181,170.6198797,0.347079643
"271","Lithospermum incisum","mattheis.ca",4.5,"FORB","PERENNIAL","FORB",26.9,0.2176,11.58565104,12.77,3.03,0.367629313,127.3904304,0.323099925
"272","Lithospermum incisum","cdpt_drt.us",-0.583333333,"FORB","PERENNIAL","FORB",26.9,0.2176,11.58565104,12.77,3.03,0.367629313,127.3904304,0.323099925
"273","Lolium perenne","validate.fr",-8.78,"GRASS","PERENNIAL","GRASS",19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1
"274","Lolium perenne","jenadrt.de",10.66666667,"GRASS","PERENNIAL","GRASS",19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1
"275","Lomandra nana","jilpanger.au",0.166666667,"FORB","PERENNIAL","FORB",25.62210627,0.17,10.47592527,5.237313,0.327650239,0.361318101,NA,0.86842076
"276","Lotus corniculatus","yarradrt.au",-1,"FORB","PERENNIAL","LEGUME",32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598
"277","Lotus corniculatus","allmendo.ch",-0.25,"FORB","PERENNIAL","LEGUME",32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598
"278","Lotus corniculatus","allmendb.ch",0.416666667,"FORB","PERENNIAL","LEGUME",32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598
"279","Lotus glaber","chilcasdrt.ar",0.416666667,"LEGUME","PERENNIAL","LEGUME",29.90445243,0.75,21.18010288,25.91,0.606458538,0.139456172,72.18475821,0.71
"280","Luzula campestris","bayrdrt.de",1.9,"GRASS","PERENNIAL","GRAMINOID",31.3433412,0.205,15.35742876,23.94844812,0.21,0.333333333,551.1830025,0.145733333
"281","Luzula multiflora","elvadrt.ee",1,"GRASS","PERENNIAL","GRAMINOID",25.54618746,0.2110425,5.237476541,25.53913437,0.243733118,0.37409901,132.06,0.431658339
"282","Lysimachia europaea","lygraint.no",-1,"FORB","PERENNIAL","FORB",32.8,0.09,11.37534586,51,0.127131588,0.017494633,48.22875252,0.500350913
"283","Machaeranthera pinnatifida","sevmixed.us",0,"FORB","PERENNIAL","FORB",21.9773496,0.699051077,10.11561963,14.18259087,1.335,0.194855106,9.58714,0.248
"284","Machaeranthera pinnatifida","cdpt_drt.us",-0.2,"FORB","PERENNIAL","FORB",21.9773496,0.699051077,10.11561963,14.18259087,1.335,0.194855106,9.58714,0.248
"285","Microseris scapigera","jilpanger.au",0,"FORB","PERENNIAL","FORB",26.78200448,0.36,10.53717277,35.23,0.719178992,0.104424828,96.00420305,0.514257164
"286","Molinia caerulea","lygraold.no",-6.5,"GRASS","PERENNIAL","GRASS",19.7245873,0.699125,8.366751778,17.87260174,0.8,0.20066,56.8752851,0.269333333
"287","Molinia caerulea","lygraint.no",5,"GRASS","PERENNIAL","GRASS",19.7245873,0.699125,8.366751778,17.87260174,0.8,0.20066,56.8752851,0.269333333
"288","Monarda fistulosa","cedartrait.us",6,"FORB","PERENNIAL","FORB",11.29051118,0.662,17.87547,26.21085308,0.1016,0.165191358,93.37285277,0.28925
"289","Muhlenbergia arenicola","sevblack.us",0,"GRASS","PERENNIAL","GRASS",15.46047254,0.457287993,11.72708946,14.31621017,0.318637281,0.40010271,139.5016,0.034
"290","Nassella neesiana","naposta.ar",-13.33333333,"GRASS","PERENNIAL","GRASS",14.2304221,0.8,8.513930261,16,0.30667885,0.472007449,3.928780233,0.557177523
"291","Nassella trichotoma","naposta.ar",5,"GRASS","PERENNIAL","GRASS",12.76277287,0.7,8.47827985,11.297312,0.315784535,0.51763523,NA,0.77666667
"292","Nassella viridula","kernnu.ca",-1,"GRAMINOID","PERENNIAL","GRASS",12.6088734,0.6096,8.384920369,10.77,0.3556,0.517363388,54.89286067,0.23675
"293","Nassella viridula","matador.ca",-4,"GRAMINOID","PERENNIAL","GRASS",12.6088734,0.6096,8.384920369,10.77,0.3556,0.517363388,54.89286067,0.23675
"294","Neottia ovata","pineta.es",-1.25,"FORB","PERENNIAL","FORB",25.76044693,0.32,10.50370037,30.18571429,0.202154364,0.167813837,91.38381834,0.543010073
"295","Neurachne alopecuroidea","jilpanger.au",6,"GRASS","PERENNIAL","GRASS",14.34299089,0.5,7.338473397,7.6793,0.424749608,0.377176766,53.92570589,0.294627739
"296","Noticastrum sericeum","spvdrt.ar",3,"FORB","PERENNIAL","FORB",30.175,1.510669922,11.56465739,36.99,0.389185664,0.026189453,51.53874537,0.438672133
"297","Oreochloa disticha","passogavia.it",-5.225,"GRASS","PERENNIAL","GRASS",22,0.115,8.659512076,9.2,0.430795717,0.305773864,203.661493,0.177390603
"298","Oxalis dillenii","slp.us",1.5,"FORB","PERENNIAL","FORB",26.55851001,0.188478161,13.08507752,41.82566697,0.66135369,0.150091726,128.142796,0.547170616
"299","Panicum acuminatum","cedarsav.us",1,"GRASS","PERENNIAL","GRASS",17.50836364,0.238666667,8.072331934,21.67056595,0.406491777,0.264096745,98.10266149,0.255164514
"300","Panicum virgatum","cedartrait.us",3,"GRASS","PERENNIAL","GRASS",13.38217228,0.926,7.8,29.26984617,0.075,0.32898758,120.510799,0.39
"301","Pappophorum caespitosum","naposta.ar",5,"GRASS","PERENNIAL","GRASS",20.7,0.42,10.73057632,10.705,0.297349307,0.455881426,52.72869973,0.145130769
"302","Pappostipa speciosa","spvdrt.ar",-0.166666667,"GRASS","PERENNIAL","GRASS",14.15597554,0.6096,10.32975821,4.202740187,0.254,0.439996812,54.76515994,0.36791027
"303","Parthenium integrifolium","sand.us",1,"FORB","PERENNIAL","FORB",15.3,0.7746,18.30017801,10.84,1.8,0.225511502,154.4158394,0.45514671
"304","Pascopyrum smithii","matador.ca",1.666666667,"GRAMINOID","PERENNIAL","GRASS",16.774,0.525,11.28,12.75359048,1.703333,0.206075395,21.32212,0.175766667
"305","Pascopyrum smithii","kinsella.ca",0,"GRAMINOID","PERENNIAL","GRASS",16.774,0.525,11.28,12.75359048,1.703333,0.206075395,21.32212,0.175766667
"306","Paspalum dilatatum","chilcasdrt.ar",-0.25,"GRASS","PERENNIAL","GRASS",17.4533552,0.4722,8.133333333,16.30478,0.1524,0.102,18.37,0.62
"307","Paspalum vaginatum","chilcasdrt.ar",0,"GRASS","PERENNIAL","GRASS",3.6045301,0.03048,15.6,10.41,0.1524,0.125525724,152.9129579,0.53557334
"308","Pelargonium rodneyanum","jilpanger.au",0.5,"FORB","PERENNIAL","FORB",25.05833934,0.4,13.45646843,16.370301,0.586736433,0.45026535,151.6133138,0.21682725
"309","Persicaria vivipara","passogavia.it",-0.95,"FORB","PERENNIAL","FORB",21.5,0.283,10.68422509,22,0.463642697,0.276754029,95.5808295,0.323362714
"310","Phalaris arundinacea","teshio.jp",-12.5,"GRASS","PERENNIAL","GRASS",27.64461715,1.564054762,7.409317464,21.45431499,0.3556,0.181670595,159.3597052,0.252341667
"311","Phleum pratense","bayrdrt.de",2.666666667,"GRASS","PERENNIAL","GRASS",18.59699785,0.844195238,9.9,23.72403526,0.254,0.155576899,393.5587203,0.133333333
"312","Phlox hoodii","oreaa.us",-1.875,"FORB","PERENNIAL","FORB",23.27,0.02825,12.77559286,13.95070877,0.54,0.180454545,107.0545926,0.2647
"313","Phragmites australis","teshio.jp",-27.5,"GRASS","PERENNIAL","GRASS",25.29984195,2.600709333,13.1,13.81737428,0.508,0.126872908,322.7959115,0.18602
"314","Phyteuma hemisphaericum","passogavia.it",-0.1,"FORB","PERENNIAL","FORB",27,0.1,13.12827122,19.5,0.755428759,0.170401776,396.6234787,0.159505906
"315","Picris hieracioides","baddrt.de",-15,"FORB","PERENNIAL","FORB",24.11,0.157,12.13,18.58,1.23,0.0725,193.765,0.45557832
"316","Picris hieracioides","jenadrt.de",-2.333333333,"FORB","PERENNIAL","FORB",24.11,0.157,12.13,18.58,1.23,0.0725,193.765,0.45557832
"317","Pilosella piloselloides","bayrdrt.de",23.55,"FORB","PERENNIAL","FORB",27.75662373,0.455,8.895842246,27.17333333,0.715645313,0.187679414,13.38170314,0.543692248
"318","Pimpinella saxifraga","allmendo.ch",-0.166666667,"FORB","PERENNIAL","FORB",21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222
"319","Pimpinella saxifraga","allmendb.ch",-0.083333333,"FORB","PERENNIAL","FORB",21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222
"320","Pimpinella saxifraga","pineta.es",-1.25,"FORB","PERENNIAL","FORB",21.22166667,0.445,3.322678571,21.46439541,2.42685,0.315348446,149.6596103,0.228622222
"321","Plantago euryphylla","falls.au",0,"FORB","PERENNIAL","FORB",45.18531954,0.03,16.42720864,15.9845175,0.264184386,0.311205652,77.1557744,0.223635463
"322","Plantago lanceolata","allmendb.ch",0.75,"FORB","PERENNIAL","FORB",25.695,0.320146825,23.59846931,23.55,0.57,0.138912722,225.0999155,0.228368317
